LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Total Revenue,Satisfaction Score,Customer Status,Churn Value,Churn Score,Churn Category,Churn Reason
508501,3472-QPRCH,No,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.25,1006.9,Male,43,No,No,Yes,Yes,1,Sacramento,95826,38.542532,-121.378826,38818,2080.39,5,Stayed,0,53,0,0
369000,8224-UAXBZ,No,Yes,No,58,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,45.35,2540.1,Female,55,No,No,Yes,No,0,Sacramento,95827,38.549185,-121.328386,19611,2536.02,3,Stayed,0,41,0,0
880872,9610-WCESF,No,No,No,67,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,43.9,3097.2,Male,44,No,No,No,No,0,Sacramento,95828,38.486938,-121.395805,54880,3062.75,4,Stayed,0,62,0,0
119188,9776-CLUJA,Yes,Yes,No,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,77.5,3807.35,Female,69,No,Yes,Yes,No,0,Sacramento,95829,38.486502,-121.334051,11396,4718.72,1,Churned,1,96,Competitor,Competitor offered more data
687144,2486-WYVVE,No,Yes,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,79.3,2484,Male,47,No,No,Yes,No,0,Sacramento,95830,38.490508,-121.284171,592,2580.72,5,Stayed,0,34,0,0
775252,3865-ZYKAD,Yes,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.9,5785.65,Male,77,No,Yes,Yes,No,0,Sacramento,95831,38.494832,-121.529447,42832,6804.09,3,Stayed,0,59,0,0
847283,1422-DGUBX,No,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Electronic check,79.25,2619.15,Male,64,No,No,Yes,No,0,Sacramento,95832,38.445939,-121.496855,9063,3981.71,5,Stayed,0,43,0,0
913065,2999-AANRQ,No,No,No,21,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),71.05,1524.85,Female,23,Yes,No,No,No,0,Sacramento,95833,38.619049,-121.517552,31422,2012.29,4,Stayed,0,56,0,0
316768,8668-KNZTI,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Electronic check,53.75,2790.65,Male,42,No,No,No,No,0,Sacramento,95834,38.646209,-121.52446,8403,5238.33,3,Stayed,0,23,0,0
641327,0480-KYJVA,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),24.25,1784.5,Female,42,No,No,Yes,Yes,3,Sacramento,95835,38.685069,-121.543709,854,5161.94,4,Stayed,0,26,0,0
953633,6034-ZRYCV,No,Yes,No,72,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,54.2,3937.45,Female,51,No,No,Yes,No,0,Sacramento,95837,38.691607,-121.602284,264,3937.45,3,Churned,1,66,Competitor,Competitor offered more data
772081,9746-YKGXB,No,Yes,Yes,52,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),44.25,2276.1,Male,48,No,No,Yes,Yes,2,Sacramento,95838,38.646096,-121.442433,34894,2252.6,3,Stayed,0,30,0,0
649565,3926-YZVVX,No,No,No,41,Yes,No,DSL,No,No,No,Yes,No,No,One year,No,Bank transfer (automatic),50.05,2029.05,Female,62,No,No,No,No,0,Sacramento,95841,38.660442,-121.346321,20993,2538.27,5,Stayed,0,64,0,0
123851,6000-UKLWI,No,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,802.35,Male,46,No,No,No,No,0,Sacramento,95842,38.687367,-121.34848,31373,2279.56,3,Stayed,0,47,0,0
938717,2079-FBMZK,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.25,418.4,Female,50,No,No,No,No,0,Antelope,95843,38.715498,-121.363411,36432,654.56,1,Churned,1,77,Competitor,Competitor made better offer
367751,6332-FBZRI,No,Yes,Yes,67,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),69.35,4653.25,Male,39,No,No,Yes,Yes,1,Sacramento,95864,38.585826,-121.376263,23362,7069.33,3,Stayed,0,40,0,0
259638,2096-XOTMO,No,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.35,275.9,Female,40,No,No,Yes,Yes,3,Marysville,95901,39.19514,-121.503883,38091,447.78,5,Stayed,0,31,0,0
539125,3266-FTKHB,No,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.15,343.45,Male,35,No,No,No,No,0,Beale Afb,95903,39.125311,-121.392283,5654,785.04,3,Stayed,0,60,0,0
337605,8221-EQDGL,No,Yes,No,35,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,61,2130.45,Male,27,Yes,No,Yes,No,0,Alleghany,95910,39.467828,-120.841386,118,3005.95,3,Stayed,0,79,0,0
631406,2346-LOCWC,No,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.5,1191.4,Female,52,No,No,Yes,Yes,2,Arbuckle,95912,38.982373,-122.047751,4796,2654.36,4,Stayed,0,72,0,0
603846,6608-QQLVK,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.5,50.5,Male,35,No,No,No,No,0,Bangor,95914,39.396585,-121.38029,626,90.08,3,Churned,1,83,Competitor,Competitor made better offer
905855,0298-XACET,No,Yes,Yes,52,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,50.2,2554,Male,35,No,No,Yes,Yes,2,Berry Creek,95916,39.657228,-121.37778,1279,2526.99,4,Stayed,0,47,0,0
857307,7560-QJAVJ,No,No,No,70,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),79.6,5589.45,Female,60,No,No,No,No,0,Biggs,95917,39.457388,-121.818201,3169,8887.51,3,Stayed,0,38,0,0
142774,2995-YWTCD,No,Yes,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.9,467.7,Female,20,Yes,No,Yes,Yes,1,Browns Valley,95918,39.292334,-121.320597,1477,1067.72,3,Stayed,0,79,0,0
601940,3551-HUAZH,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,74.4,Male,68,No,Yes,No,No,0,Brownsville,95919,39.440687,-121.263583,1237,85.48,2,Churned,1,89,Price,Price too high
984831,9137-UIYPG,No,Yes,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.9,3756.45,Female,33,No,No,Yes,Yes,3,Butte City,95920,39.449794,-121.936372,303,4785.13,3,Stayed,0,80,0,0
990905,2809-ZMYOQ,No,No,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,3334.9,Female,33,No,No,No,No,0,Camptonville,95922,39.432127,-121.099287,632,4663.86,5,Stayed,0,72,0,0
612488,5084-OOVCJ,No,Yes,Yes,17,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),55.35,920.5,Female,25,Yes,No,Yes,Yes,3,Canyon Dam,95923,40.171312,-121.120605,86,1264.41,4,Stayed,0,57,0,0
612510,0254-WWRKD,No,Yes,Yes,67,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),50.55,3431.75,Female,44,No,No,Yes,Yes,3,Challenge,95925,39.461768,-121.195825,262,6574.05,5,Stayed,0,51,0,0
216450,7727-SHVZV,No,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,150.35,Female,56,No,No,No,No,0,Chico,95926,39.745712,-121.84333,35808,544.82,4,Stayed,0,54,0,0
817248,6302-JGYRJ,No,No,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,79.45,2587.7,Male,37,No,No,No,No,0,Chico,95928,39.681488,-121.83721,32848,2795.71,1,Churned,1,67,Dissatisfaction,Product dissatisfaction
188006,5339-PXDVH,No,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,90.65,367.95,Male,43,No,No,No,No,0,Clipper Mills,95930,39.562239,-121.14836,282,494.23,3,Stayed,0,70,0,0
832911,2205-LPVGL,Yes,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),89.85,5125.75,Male,71,No,Yes,Yes,Yes,1,Colusa,95932,39.273096,-122.050763,7503,6324.69,3,Stayed,0,58,0,0
603545,8782-NUUOL,No,No,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,79,4801.1,Male,62,No,No,No,No,0,Crescent Mills,95934,40.080342,-120.957805,178,6908.9,3,Stayed,0,43,0,0
551713,3685-YLCMQ,No,No,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.65,6219.6,Male,34,No,No,No,No,0,Dobbins,95935,39.381174,-121.21191,614,8645.72,2,Churned,1,66,Dissatisfaction,Service dissatisfaction
359344,7601-WFVZV,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.55,19.55,Male,35,No,No,No,No,0,Downieville,95936,39.578792,-120.780786,404,37.49,4,Joined,0,79,0,0
550406,4609-KNNWG,No,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,550.1,Female,36,No,No,Yes,Yes,3,Dunnigan,95937,38.931425,-121.946081,19,614.9,5,Stayed,0,49,0,0
200065,4868-AADLV,Yes,Yes,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,116.25,7862.25,Male,77,No,Yes,Yes,Yes,2,Durham,95938,39.607831,-121.777959,3524,8078.07,3,Stayed,0,31,0,0
820412,9529-OFXHY,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),87.75,1242.2,Male,20,Yes,No,No,No,0,Elk Creek,95939,39.53222,-122.594879,587,1449.2,3,Stayed,0,61,0,0
587058,8634-MPHTR,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,4871.05,Male,68,No,Yes,Yes,No,0,Forbestown,95941,39.531028,-121.24807,452,5292.64,1,Churned,1,91,Attitude,Attitude of support person
145414,2669-QVCRG,No,No,No,41,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),81.3,3190.65,Female,32,No,No,No,No,0,Forest Ranch,95942,40.077028,-121.494168,1351,3511.68,4,Stayed,0,62,0,0
332677,2478-EEWWM,No,Yes,No,59,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.3,2666.75,Male,21,Yes,No,Yes,No,0,Glenn,95943,39.597975,-122.032248,1454,2686.75,4,Stayed,0,28,0,0
930509,9174-IHETN,No,No,Yes,50,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Credit card (automatic),70.35,3533.6,Female,45,No,No,No,Yes,2,Goodyears Bar,95944,39.564113,-120.868836,76,5339.1,3,Stayed,0,50,0,0
652768,2233-TXSIU,No,Yes,Yes,17,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,One year,No,Credit card (automatic),44.45,792.15,Male,20,Yes,No,Yes,Yes,2,Grass Valley,95945,39.194539,-120.988066,23990,792.15,3,Stayed,0,73,0,0
676023,9644-UMGQA,No,Yes,Yes,6,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.15,295.65,Male,48,No,No,Yes,Yes,3,Penn Valley,95946,39.203817,-121.19584,9752,503.85,3,Stayed,0,43,0,0
188175,3256-EZDBI,Yes,Yes,No,51,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),29.45,1459.35,Male,71,No,Yes,Yes,No,0,Greenville,95947,40.160386,-120.835428,2064,1459.35,4,Stayed,0,80,0,0
936401,8761-NSOBC,No,No,No,44,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,100.55,4398.15,Male,41,No,No,No,No,0,Gridley,95948,39.346898,-121.759537,9763,6286.63,2,Churned,1,81,Dissatisfaction,Network reliability
603079,0419-YAAPX,No,Yes,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.3,4297.95,Male,44,No,No,Yes,No,0,Grass Valley,95949,39.099204,-121.137962,17922,4994.24,4,Stayed,0,71,0,0
739773,8413-VONUO,No,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.65,167.3,Male,34,No,No,No,No,0,Grimes,95950,39.033058,-121.895718,531,200.82,3,Churned,1,82,Dissatisfaction,Limited range of services
746108,0872-CASZJ,No,Yes,No,59,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,69.1,4096.9,Male,30,No,No,Yes,No,0,Hamilton City,95951,39.732767,-122.042298,1931,5306.4,3,Stayed,0,29,0,0
348682,4726-DLWQN,Yes,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),70.35,3454.6,Male,69,No,Yes,No,No,0,Live Oak,95953,39.258746,-121.77697,8695,4816.1,3,Stayed,0,30,0,0
718852,8164-OCKUJ,No,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.6,1286,Female,45,No,No,Yes,Yes,2,Magalia,95954,39.933852,-121.584371,11168,1431.73,5,Stayed,0,55,0,0
161876,3094-JOJAI,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,74.15,1387,Male,63,No,No,No,No,0,Maxwell,95955,39.281194,-122.226568,1146,1465.84,5,Stayed,0,49,0,0
861242,9494-MRNYX,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.05,786.3,Male,22,Yes,No,No,No,0,Meadow Valley,95956,39.937017,-121.058043,301,966.1,4,Stayed,0,23,0,0
535198,2599-CZABP,No,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,44.6,641.25,Male,57,No,No,Yes,No,0,Meridian,95957,39.068071,-121.832638,776,1270.55,3,Stayed,0,51,0,0
355781,7945-PRBVF,No,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),21.45,705.45,Male,47,No,No,No,No,0,Nevada City,95959,39.333737,-120.858667,17269,1307.45,3,Stayed,0,71,0,0
833197,4544-RXFMG,No,Yes,Yes,8,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,43.45,345.5,Male,48,No,No,Yes,Yes,2,North San Juan,95960,39.423046,-120.984472,565,399.74,3,Stayed,0,50,0,0
464256,0859-YGKFW,No,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.05,345.9,Male,56,No,No,Yes,Yes,3,Olivehurst,95961,39.082568,-121.55325,6439,850.98,5,Stayed,0,63,0,0
546247,1150-FTQGN,No,Yes,Yes,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),94.15,5811.8,Female,35,No,No,Yes,Yes,3,Oregon House,95962,39.342587,-121.249833,1519,8694.2,4,Stayed,0,60,0,0
573183,9223-UCPVT,No,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,94.4,94.4,Female,49,No,No,No,No,0,Orland,95963,39.748037,-122.302169,13706,112.74,3,Churned,1,77,Price,Lack of affordable download/upload speed
981876,7196-LIWRH,No,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.55,124.45,Female,61,No,No,No,No,0,Oroville,95965,39.624561,-121.552866,17782,168.55,5,Stayed,0,61,0,0
682282,5448-VWNAM,No,No,Yes,19,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.9,1375.6,Female,49,No,No,No,Yes,3,Oroville,95966,39.473896,-121.415927,28382,1527.98,4,Stayed,0,69,0,0
457369,1177-XZBJL,No,Yes,Yes,53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.15,3491.55,Male,35,No,No,Yes,Yes,2,Palermo,95968,39.435756,-121.552071,1254,5482.76,3,Stayed,0,45,0,0
856830,3518-FSTWG,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.55,7920.7,Male,67,No,Yes,Yes,No,0,Paradise,95969,39.69676,-121.644379,28318,9195.82,3,Stayed,0,59,0,0
211364,9330-VOFSZ,No,Yes,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.8,6640.7,Female,34,No,No,Yes,No,0,Princeton,95970,39.424957,-122.039307,495,8444.71,5,Stayed,0,79,0,0
153042,4351-QLCSU,No,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55,55,Female,47,No,No,No,No,0,Quincy,95971,39.971228,-121.041166,6189,87.74,1,Churned,1,91,Price,Long distance charges
855635,0939-EREMR,No,No,Yes,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,53.45,718.1,Female,40,No,No,No,Yes,1,Chico,95973,39.903272,-121.843567,26971,1021.02,5,Stayed,0,40,0,0
761927,9389-ACWBI,No,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),69.95,320.4,Female,47,No,No,Yes,Yes,2,Richvale,95974,39.495768,-121.747472,74,327.3,3,Stayed,0,73,0,0
205465,5419-JPRRN,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.45,101.45,Male,32,No,No,No,No,0,Rough And Ready,95975,39.225634,-121.156163,1601,111.83,1,Churned,1,77,Price,Extra data charges
385665,3644-QXEHN,No,Yes,Yes,13,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,97,1334.45,Male,60,No,No,Yes,Yes,1,Smartville,95977,39.176595,-121.291692,963,1907.1,3,Stayed,0,35,0,0
236900,2911-IJORQ,No,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),90.6,3358.65,Male,42,No,No,No,No,0,Stirling City,95978,39.904002,-121.527823,28,4996.93,4,Stayed,0,26,0,0
360726,5921-NGYRH,No,Yes,No,64,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,73.55,4764,Male,40,No,No,Yes,No,0,Stonyford,95979,39.288127,-122.415841,844,7840.34,3,Stayed,0,50,0,0
926922,2100-BDNSN,No,Yes,No,5,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),67.95,350.3,Female,39,No,No,Yes,No,0,Strawberry Valley,95981,39.58458,-121.093256,101,444.8,3,Churned,1,69,Price,Price too high
172755,5998-DZLYR,No,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),94.35,5703,Female,55,No,No,Yes,No,0,Sutter,95982,39.172777,-121.805845,3193,7206.66,5,Stayed,0,48,0,0
369222,0488-GSLFR,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.5,69.5,Female,41,No,No,No,No,0,Taylorsville,95983,40.053684,-120.743116,513,77.81,1,Churned,1,91,Dissatisfaction,Product dissatisfaction
939562,9318-NKNFC,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.85,18.85,Male,53,No,No,No,No,0,Twain,95984,40.022184,-121.062384,73,59.34,1,Churned,1,90,Dissatisfaction,Service dissatisfaction
690783,3985-HOYPM,No,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.4,525.55,Male,29,Yes,No,No,No,0,Washington,95986,39.34128,-120.786867,145,687.18,4,Stayed,0,71,0,0
561604,9728-FTTVZ,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Female,44,No,No,No,No,0,Williams,95987,39.117537,-122.284654,4579,92.92,3,Churned,1,82,Dissatisfaction,Lack of self-service on Website
357173,9548-LERKT,No,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,Male,32,No,No,Yes,No,0,Willows,95988,39.493991,-122.286363,8812,1123.71,3,Stayed,0,34,0,0
865198,6576-FBXOJ,No,Yes,No,17,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.6,934.8,Male,29,Yes,No,Yes,No,0,Yuba City,95991,39.02741,-121.614982,34967,887.07,4,Stayed,0,22,0,0
871303,4310-KEDTB,No,No,Yes,26,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,29.8,786.5,Female,24,Yes,No,No,Yes,2,Yuba City,95993,39.075694,-121.70606,27786,776.22,3,Stayed,0,27,0,0
797432,7254-IQWOZ,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,Male,30,No,No,No,No,0,Redding,96001,40.587919,-122.464732,31586,98.35,1,Churned,1,67,Dissatisfaction,Network reliability
844545,2474-BRUCM,Yes,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,101.85,4086.3,Male,76,No,Yes,Yes,No,0,Redding,96002,40.527834,-122.318749,30338,4200.3,1,Churned,1,84,Other,Don't know
860424,4062-HBMOS,No,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.05,5364.8,Male,33,No,No,No,No,0,Redding,96003,40.677649,-122.29467,41476,5599.97,4,Stayed,0,80,0,0
968365,0742-NXBGR,No,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,82.3,82.3,Female,64,No,No,No,No,0,Adin,96006,41.171578,-120.913161,615,115.71,1,Churned,1,71,Competitor,Competitor had better devices
149166,2676-ISHSF,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,20.3,Male,22,Yes,No,No,No,0,Anderson,96007,40.448632,-122.306657,21418,49.49,5,Joined,0,46,0,0
282872,9236-NDUCW,No,No,No,21,No,No phone service,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,35.1,770.4,Female,34,No,No,No,No,0,Bella Vista,96008,40.722733,-122.109666,899,770.4,4,Stayed,0,25,0,0
849510,4753-PADAS,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.7,6816.95,Female,23,Yes,No,Yes,No,0,Bieber,96009,41.083464,-121.107929,595,8522.77,4,Stayed,0,68,0,0
462077,6103-QCKFX,No,Yes,Yes,44,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),56.25,2419.55,Female,36,No,No,Yes,Yes,3,Big Bar,96010,40.775272,-123.287414,269,4367.57,3,Stayed,0,28,0,0
484896,7781-EWARA,No,Yes,Yes,70,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,60.35,4138.7,Male,19,Yes,No,Yes,Yes,3,Big Bend,96011,41.096569,-121.879082,265,4089.47,3,Stayed,0,56,0,0
567357,6110-OHIHY,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,79.25,267.6,Male,33,No,No,No,No,0,Burney,96013,40.946785,-121.719489,4552,426.88,2,Churned,1,89,Competitor,Competitor offered higher download speeds
592796,7018-FPXHH,No,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),59.8,3457.45,Male,45,No,No,Yes,Yes,2,Callahan,96014,41.388397,-122.794636,290,4695.88,3,Stayed,0,72,0,0
167608,5889-LFOLL,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.6,1115.2,Female,27,Yes,No,No,No,0,Canby,96015,41.486953,-120.913975,417,1582.68,1,Churned,1,77,Competitor,Competitor offered more data
494383,5708-EVONK,No,Yes,Yes,58,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.4,5435.6,Female,37,No,No,Yes,No,0,Cassel,96016,40.936285,-121.572692,344,5647.3,1,Churned,1,73,Other,Don't know
173858,8708-XPXHZ,No,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,4186.3,Female,25,Yes,No,Yes,No,0,Castella,96017,41.121108,-122.336613,228,4473.58,1,Churned,1,95,Competitor,Competitor had better devices
302312,0616-ATFGB,Yes,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.05,25.05,Male,74,No,Yes,Yes,No,0,Shasta Lake,96019,40.692523,-122.369876,6277,25.05,1,Churned,1,95,Competitor,Competitor had better devices
845700,0572-ZJKLT,No,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,99.65,4630.2,Female,32,No,No,Yes,Yes,1,Chester,96020,40.243494,-121.154733,2664,6886.81,3,Stayed,0,58,0,0
751820,5135-RDDQL,No,Yes,Yes,63,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,Female,37,No,No,Yes,Yes,1,Corning,96021,39.913777,-122.289984,13840,4779.37,3,Stayed,0,36,0,0
183400,1353-LJWEM,No,No,No,11,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,60.9,688.5,Male,23,Yes,No,No,No,0,Cottonwood,96022,40.336392,-122.448533,12348,955.62,3,Stayed,0,58,0,0
